Date,EmpID,Movement
2021-04-10,2644,Leaver
2021-04-10,2892,Joiner
2021-04-10,3518,Joiner
2021-04-11,1103,Joiner
2021-04-11,2304,Joiner
2021-04-11,3602,Joiner
2021-04-11,3920,Joiner
2021-04-12,2562,Joiner
2021-04-13,1290,Joiner
2021-04-13,3131,Joiner
2021-04-14,1974,Joiner
2021-04-14,2975,Joiner
2021-04-14,3509,Joiner
2021-04-14,3597,Leaver
2021-04-14,3607,Leaver
2021-04-15,2057,Joiner
2021-04-15,3407,Joiner
2021-04-16,1306,Joiner
2021-04-16,2337,Joiner
2021-04-17,2888,Joiner
2021-04-17,3866,Leaver
2021-04-18,3459,Joiner
2021-04-19,1800,Leaver
2021-04-20,2799,Joiner
2021-04-20,3297,Leaver
2021-04-21,2323,Joiner
2021-04-21,3065,Joiner
2021-04-21,3838,Leaver
2021-04-22,2787,Joiner
2021-04-23,1526,Joiner
2021-04-24,1512,Leaver
2021-04-24,1717,Joiner
2021-04-24,3209,Joiner
2021-04-25,1246,Leaver
2021-04-25,1630,Joiner
2021-04-25,2004,Joiner
2021-04-25,3686,Joiner
2021-04-25,3951,Joiner
2021-04-26,2789,Joiner
2021-04-28,1031,Joiner
2021-04-28,2641,Joiner
2021-04-28,3038,Leaver
2021-04-28,3575,Joiner
2021-04-28,3583,Joiner
2021-04-29,1404,Leaver
2021-04-29,2257,Joiner
2021-05-01,1766,Leaver
2021-05-01,3641,Leaver
2021-05-01,3816,Joiner
2021-05-02,2149,Joiner
2021-05-04,1543,Leaver
2021-05-04,2878,Joiner
2021-05-05,2533,Joiner
2021-05-05,2756,Joiner
2021-05-06,1578,Joiner
2021-05-07,1646,Leaver
2021-05-08,1535,Joiner
2021-05-08,2020,Joiner
2021-05-09,1317,Joiner
2021-05-09,1823,Joiner
2021-05-09,3313,Joiner
2021-05-10,1502,Joiner
2021-05-10,3587,Joiner
2021-05-12,2305,Leaver
2021-05-12,2723,Joiner
2021-05-12,2726,Joiner
2021-05-13,1724,Joiner
2021-05-13,2555,Leaver
2021-05-13,2614,Joiner
2021-05-13,3230,Joiner
2021-05-13,3615,Joiner
2021-05-14,1648,Joiner
2021-05-15,1132,Joiner
2021-05-15,1956,Joiner
2021-05-15,2440,Joiner
2021-05-15,2964,Joiner
2021-05-15,3626,Joiner
2021-05-16,1679,Joiner
2021-05-16,1825,Joiner
2021-05-16,2172,Joiner
2021-05-18,3574,Joiner
2021-05-19,1546,Leaver
2021-05-19,2161,Joiner
2021-05-20,2063,Joiner
2021-05-20,2203,Leaver
2021-05-20,2784,Joiner
2021-05-20,2872,Leaver
2021-05-20,3579,Joiner
2021-05-21,3298,Leaver
2021-05-21,3820,Leaver
2021-05-22,1678,Leaver
2021-05-22,1708,Leaver
2021-05-22,3924,Joiner
2021-05-23,2534,Leaver
2021-05-24,1571,Joiner
2021-05-24,3231,Joiner
2021-05-24,3394,Joiner
2021-05-24,3756,Joiner
2021-05-25,2366,Leaver
2021-05-25,3246,Leaver
2021-05-25,3718,Joiner
2021-05-25,3855,Joiner
2021-05-26,1777,Leaver
2021-05-26,1794,Joiner
2021-05-26,3378,Joiner
2021-05-27,1321,Joiner
2021-05-28,3911,Joiner
2021-05-29,1016,Leaver
2021-05-29,1027,Leaver
2021-05-29,1640,Joiner
2021-05-29,1694,Leaver
2021-05-30,1725,Joiner
2021-05-30,1951,Leaver
2021-05-30,2678,Joiner
2021-05-30,2797,Joiner
2021-05-31,2086,Joiner
2021-05-31,2210,Joiner
2021-05-31,3481,Leaver
2021-06-01,1293,Joiner
2021-06-01,1551,Joiner
2021-06-01,1682,Joiner
2021-06-01,3253,Leaver
2021-06-01,3533,Joiner
2021-06-01,3995,Leaver
2021-06-02,3609,Joiner
2021-06-03,2949,Joiner
2021-06-04,1052,Leaver
2021-06-04,1420,Joiner
2021-06-04,2110,Joiner
2021-06-04,2428,Joiner
2021-06-04,2585,Joiner
2021-06-05,1698,Leaver
2021-06-05,2068,Joiner
2021-06-06,1012,Leaver
2021-06-07,1796,Joiner
2021-06-07,3225,Joiner
2021-06-07,3964,Joiner
2021-06-08,1626,Leaver
2021-06-08,1969,Leaver
2021-06-08,4000,Leaver
2021-06-09,1783,Joiner
2021-06-09,3395,Joiner
2021-06-10,2947,Joiner
2021-06-10,3844,Joiner
2021-06-11,2122,Joiner
2021-06-11,2880,Joiner
2021-06-12,1300,Joiner
2021-06-12,2374,Joiner
2021-06-13,1172,Joiner
2021-06-13,1181,Joiner
2021-06-13,1295,Joiner
2021-06-13,1503,Joiner
2021-06-13,2623,Leaver
2021-06-16,1078,Leaver
2021-06-16,1355,Joiner
2021-06-17,2226,Leaver
2021-06-17,3311,Joiner
2021-06-18,1686,Leaver
2021-06-18,3901,Joiner
2021-06-20,1503,Leaver
2021-06-20,3269,Joiner
2021-06-21,2687,Joiner
2021-06-21,3107,Joiner
2021-06-21,3430,Joiner
2021-06-22,1063,Joiner
2021-06-22,2389,Leaver
2021-06-22,3786,Joiner
2021-06-23,1024,Leaver
2021-06-23,2593,Leaver
2021-06-23,3177,Leaver
2021-06-24,2241,Joiner
2021-06-24,2459,Leaver
2021-06-25,1850,Leaver
2021-06-25,3523,Joiner
2021-06-26,2465,Leaver
2021-06-27,2762,Joiner
2021-06-27,3880,Leaver
2021-06-29,3455,Joiner
2021-06-29,3875,Joiner
2021-06-30,2560,Joiner
2021-07-01,1262,Joiner
2021-07-02,1732,Joiner
2021-07-02,2812,Joiner
2021-07-02,3614,Leaver
2021-07-03,2547,Joiner
2021-07-04,1187,Joiner
2021-07-04,1495,Joiner
2021-07-04,2791,Joiner
2021-07-05,2770,Joiner
2021-07-06,1036,Joiner
2021-07-06,1554,Joiner
2021-07-06,2024,Joiner
2021-07-06,2661,Joiner
2021-07-06,2789,Leaver
2021-07-06,2807,Joiner
2021-07-07,2581,Joiner
2021-07-08,1403,Joiner
2021-07-08,1579,Joiner
2021-07-08,1818,Joiner
2021-07-08,2548,Leaver
2021-07-09,1279,Joiner
2021-07-09,1880,Joiner
2021-07-10,1377,Leaver
2021-07-10,1575,Leaver
2021-07-10,2449,Leaver
2021-07-10,3622,Leaver
2021-07-11,1731,Joiner
2021-07-11,2925,Leaver
2021-07-11,3548,Joiner
2021-07-12,3115,Joiner
2021-07-12,3123,Joiner
2021-07-13,3325,Joiner
2021-07-13,3375,Leaver
2021-07-13,3508,Joiner
2021-07-13,3775,Joiner
2021-07-14,1375,Joiner
2021-07-14,2441,Joiner
2021-07-14,2497,Joiner
2021-07-14,3009,Leaver
2021-07-15,1588,Joiner
2021-07-15,1719,Joiner
2021-07-15,2561,Joiner
2021-07-15,3094,Joiner
2021-07-16,1357,Leaver
2021-07-16,3285,Joiner
2021-07-16,3689,Joiner
2021-07-17,2835,Joiner
2021-07-17,3711,Joiner
2021-07-18,2609,Leaver
2021-07-18,3463,Leaver
2021-07-20,1281,Leaver
2021-07-21,1188,Leaver
2021-07-21,1507,Joiner
2021-07-21,2316,Joiner
2021-07-21,2334,Joiner
2021-07-21,3576,Joiner
2021-07-22,3678,Joiner
2021-07-23,1222,Leaver
2021-07-23,1324,Joiner
2021-07-23,2324,Joiner
2021-07-24,2489,Joiner
2021-07-24,3070,Leaver
2021-07-25,1801,Joiner
2021-07-25,3028,Leaver
2021-07-25,3943,Leaver
2021-07-26,3524,Joiner
2021-07-27,1654,Joiner
2021-07-28,1143,Leaver
2021-07-28,1504,Leaver
2021-07-28,2560,Leaver
2021-07-28,2831,Joiner
2021-07-28,3244,Joiner
2021-07-29,2214,Joiner
2021-07-29,2741,Joiner
2021-07-30,1435,Joiner
2021-07-30,1842,Joiner
2021-07-30,2148,Joiner
2021-07-30,3358,Joiner
2021-07-31,2270,Leaver
2021-07-31,2743,Joiner
2021-07-31,3342,Joiner
2021-07-31,3546,Joiner
2021-08-01,3909,Joiner
2021-08-02,1349,Joiner
2021-08-02,1740,Leaver
2021-08-02,1856,Joiner
2021-08-02,3362,Joiner
2021-08-02,3832,Joiner
2021-08-03,1776,Joiner
2021-08-03,3688,Leaver
2021-08-05,1141,Joiner
2021-08-05,3120,Joiner
2021-08-05,3834,Leaver
2021-08-06,1194,Leaver
2021-08-06,1920,Leaver
2021-08-09,2171,Joiner
2021-08-09,3354,Joiner
2021-08-11,1331,Joiner
2021-08-11,2891,Joiner
2021-08-11,3842,Leaver
2021-08-13,2681,Leaver
2021-08-13,2976,Joiner
2021-08-13,3836,Joiner
2021-08-14,1666,Joiner
2021-08-14,2173,Joiner
2021-08-14,3196,Leaver
2021-08-14,3853,Joiner
2021-08-15,1006,Joiner
2021-08-15,2686,Joiner
2021-08-16,1837,Joiner
2021-08-16,3216,Joiner
2021-08-16,3953,Joiner
2021-08-17,1810,Joiner
2021-08-17,1839,Joiner
2021-08-17,1867,Leaver
2021-08-17,2323,Leaver
2021-08-17,3115,Leaver
2021-08-17,3511,Joiner
2021-08-17,3999,Leaver
2021-08-18,1106,Joiner
2021-08-18,2222,Leaver
2021-08-18,3098,Joiner
2021-08-19,2513,Joiner
2021-08-19,2711,Joiner
2021-08-19,2932,Joiner
2021-08-20,2737,Joiner
2021-08-21,2116,Joiner
2021-08-21,2439,Joiner
2021-08-22,1845,Leaver
2021-08-22,3339,Joiner
2021-08-23,1871,Joiner
2021-08-23,3234,Joiner
2021-08-23,3878,Leaver
2021-08-24,1321,Leaver
2021-08-24,3446,Joiner
2021-08-24,3760,Joiner
2021-08-25,2296,Joiner
2021-08-25,2667,Leaver
2021-08-26,2034,Joiner
2021-08-26,2695,Joiner
2021-08-26,3727,Joiner
2021-08-26,3767,Joiner
2021-08-27,3051,Joiner
2021-08-28,1371,Joiner
2021-08-28,2640,Joiner
2021-08-28,3193,Joiner
2021-08-29,3186,Joiner
2021-08-29,3344,Joiner
2021-08-29,3657,Joiner
2021-08-30,1228,Joiner
2021-08-30,1360,Joiner
2021-08-30,1622,Joiner
2021-08-30,1862,Joiner
2021-08-31,1217,Leaver
2021-08-31,1472,Joiner
2021-08-31,1963,Leaver
2021-08-31,3899,Leaver
2021-09-01,3996,Joiner
2021-09-02,1082,Joiner
2021-09-02,2858,Joiner
2021-09-04,3966,Leaver
2021-09-05,1445,Joiner
2021-09-05,2184,Joiner
2021-09-05,2293,Leaver
2021-09-05,3888,Joiner
2021-09-06,1409,Leaver
2021-09-06,1921,Joiner
2021-09-07,1521,Leaver
2021-09-07,2094,Leaver
2021-09-07,3364,Leaver
2021-09-08,1459,Joiner
2021-09-08,2485,Leaver
2021-09-08,3895,Leaver
2021-09-09,1286,Joiner
2021-09-09,1590,Joiner
2021-09-09,2838,Joiner
2021-09-09,3747,Joiner
2021-09-10,1153,Leaver
2021-09-10,1402,Joiner
2021-09-10,1835,Joiner
2021-09-10,2123,Joiner
2021-09-10,2821,Leaver
2021-09-10,2970,Leaver
2021-09-11,3565,Joiner
2021-09-12,3715,Joiner
2021-09-13,2313,Joiner
2021-09-13,2875,Leaver
2021-09-13,3897,Leaver
2021-09-14,3780,Leaver
2021-09-15,1316,Leaver
2021-09-15,2393,Leaver
2021-09-15,2408,Joiner
2021-09-15,2525,Joiner
2021-09-15,3807,Joiner
2021-09-16,2989,Joiner
2021-09-17,3205,Leaver
2021-09-17,3462,Leaver
2021-09-18,2549,Joiner
2021-09-18,2847,Leaver
2021-09-18,3726,Leaver
2021-09-19,1827,Joiner
2021-09-19,2006,Joiner
2021-09-20,1469,Joiner
2021-09-21,1621,Joiner
2021-09-21,2045,Joiner
2021-09-21,3065,Leaver
2021-09-21,3400,Joiner
2021-09-21,3475,Joiner
2021-09-22,1307,Joiner
2021-09-22,3392,Leaver
2021-09-22,3742,Joiner
2021-09-23,1328,Leaver
2021-09-23,1619,Leaver
2021-09-23,3806,Joiner
2021-09-24,1707,Joiner
2021-09-24,2204,Joiner
2021-09-24,2771,Leaver
2021-09-24,3909,Leaver
2021-09-24,3931,Joiner
2021-09-25,3852,Leaver
2021-09-26,1007,Leaver
2021-09-26,1285,Joiner
2021-09-26,3483,Joiner
2021-09-26,3566,Joiner
2021-09-27,1154,Joiner
2021-09-27,1597,Leaver
2021-09-27,2053,Joiner
2021-09-27,2461,Joiner
2021-09-27,2490,Joiner
2021-09-28,1572,Joiner
2021-09-29,1140,Joiner
2021-09-29,3094,Leaver
2021-09-30,2028,Joiner
2021-09-30,2260,Leaver
2021-10-01,1068,Joiner
2021-10-01,1539,Leaver
2021-10-01,1812,Joiner
2021-10-01,2255,Leaver
2021-10-01,2476,Joiner
2021-10-01,3003,Joiner
2021-10-01,3461,Leaver
2021-10-03,1178,Joiner
2021-10-03,1234,Leaver
2021-10-04,2680,Leaver
2021-10-05,1978,Joiner
2021-10-05,3592,Joiner
2021-10-06,1253,Leaver
2021-10-06,3232,Joiner
2021-10-06,3260,Joiner
2021-10-07,2176,Joiner
2021-10-07,2569,Joiner
2021-10-08,2173,Leaver
2021-10-08,2863,Joiner
2021-10-08,3053,Leaver
2021-10-08,3112,Joiner
2021-10-09,1297,Leaver
2021-10-09,2737,Leaver
2021-10-10,1023,Leaver
2021-10-10,3504,Joiner
2021-10-10,3817,Joiner
2021-10-11,2236,Leaver
2021-10-11,3839,Joiner
2021-10-12,2878,Leaver
2021-10-12,2976,Leaver
2021-10-13,1314,Joiner
2021-10-13,3774,Leaver
2021-10-14,2384,Joiner
2021-10-14,3532,Joiner
2021-10-14,3776,Joiner
2021-10-15,2054,Leaver
2021-10-15,2828,Joiner
2021-10-15,3751,Joiner
2021-10-16,1257,Joiner
2021-10-16,1371,Leaver
2021-10-16,2330,Joiner
2021-10-16,2509,Leaver
2021-10-16,2596,Joiner
2021-10-16,2969,Leaver
2021-10-16,3034,Joiner
2021-10-17,1634,Joiner
2021-10-17,1999,Joiner
2021-10-17,3278,Leaver
2021-10-17,3573,Leaver
2021-10-18,2954,Leaver
2021-10-18,3928,Leaver
2021-10-18,3954,Joiner
2021-10-19,1562,Leaver
2021-10-19,1635,Joiner
2021-10-19,2369,Joiner
2021-10-20,2580,Leaver
2021-10-21,1125,Joiner
2021-10-21,1909,Joiner
2021-10-22,3108,Joiner
2021-10-22,3718,Leaver
2021-10-22,3865,Leaver
2021-10-22,3976,Joiner
2021-10-23,1129,Leaver
2021-10-23,3425,Leaver
2021-10-24,1501,Joiner
2021-10-24,1996,Joiner
2021-10-24,2934,Joiner
2021-10-24,3029,Joiner
2021-10-24,3876,Joiner
2021-10-25,1307,Leaver
2021-10-25,2135,Joiner
2021-10-25,2896,Joiner
2021-10-26,3485,Joiner
2021-10-26,3570,Leaver
2021-10-26,3704,Leaver
2021-10-27,1135,Joiner
2021-10-27,2147,Leaver
2021-10-28,1286,Leaver
2021-10-29,1761,Joiner
2021-10-29,2331,Leaver
2021-10-29,3710,Joiner
2021-10-30,1877,Joiner
2021-10-30,3724,Leaver
2021-10-30,3776,Leaver
2021-10-31,1335,Joiner
2021-10-31,2900,Joiner
2021-11-01,1167,Joiner
2021-11-01,1173,Leaver
2021-11-02,3683,Joiner
2021-11-03,1341,Joiner
2021-11-03,1699,Joiner
2021-11-03,2550,Leaver
2021-11-04,1602,Joiner
2021-11-04,2138,Joiner
2021-11-04,3124,Leaver
2021-11-05,1874,Joiner
2021-11-05,2838,Leaver
2021-11-06,1387,Joiner
2021-11-06,2523,Joiner
2021-11-07,1326,Leaver
2021-11-07,1696,Joiner
2021-11-07,2726,Leaver
2021-11-07,2891,Leaver
2021-11-08,1238,Leaver
2021-11-08,3465,Joiner
2021-11-09,1882,Joiner
2021-11-09,2522,Leaver
2021-11-09,3777,Joiner
2021-11-10,1980,Joiner
2021-11-10,2197,Leaver
2021-11-10,3401,Joiner
2021-11-10,3807,Leaver
2021-11-11,1851,Joiner
2021-11-11,3625,Joiner
2021-11-12,2086,Leaver
2021-11-12,3642,Leaver
2021-11-13,1857,Joiner
2021-11-13,2519,Joiner
2021-11-13,2664,Joiner
2021-11-14,1266,Joiner
2021-11-14,1525,Joiner
2021-11-14,1897,Joiner
2021-11-14,2028,Leaver
2021-11-14,2466,Joiner
2021-11-14,2929,Leaver
2021-11-14,3181,Leaver
2021-11-16,1122,Joiner
2021-11-16,2360,Joiner
2021-11-16,2866,Joiner
2021-11-16,3157,Leaver
2021-11-17,1424,Joiner
2021-11-17,2009,Joiner
2021-11-18,1056,Joiner
2021-11-18,2356,Joiner
2021-11-19,1533,Leaver
2021-11-19,2558,Joiner
2021-11-19,3139,Joiner
2021-11-20,1006,Leaver
2021-11-20,1190,Leaver
2021-11-20,1465,Leaver
2021-11-20,2421,Joiner
2021-11-20,2638,Joiner
2021-11-20,3227,Joiner
2021-11-21,1340,Leaver
2021-11-21,1671,Joiner
2021-11-21,1996,Leaver
2021-11-21,2832,Joiner
2021-11-22,1393,Joiner
2021-11-22,2843,Joiner
2021-11-23,1355,Leaver
2021-11-23,1654,Leaver
2021-11-23,2035,Leaver
2021-11-23,2657,Joiner
2021-11-23,2685,Joiner
2021-11-23,3242,Joiner
2021-11-23,3591,Joiner
2021-11-25,1036,Leaver
2021-11-25,3681,Joiner
2021-11-26,1224,Joiner
2021-11-26,1441,Joiner
2021-11-26,2739,Leaver
2021-11-26,3550,Joiner
2021-11-27,1047,Joiner
2021-11-27,2469,Joiner
2021-11-28,1433,Leaver
2021-11-28,3444,Joiner
2021-11-29,1652,Joiner
2021-11-29,2370,Leaver
2021-11-29,2456,Joiner
2021-11-29,2963,Joiner
2021-11-29,3396,Leaver
2021-12-01,1248,Leaver
2021-12-01,1713,Joiner
2021-12-02,1517,Joiner
2021-12-02,3496,Joiner
2021-12-02,3796,Leaver
2021-12-03,3069,Leaver
2021-12-03,3311,Leaver
2021-12-04,1972,Joiner
2021-12-05,1804,Joiner
2021-12-05,2040,Joiner
2021-12-06,1134,Joiner
2021-12-06,2238,Leaver
2021-12-06,2372,Leaver
2021-12-06,2446,Joiner
2021-12-06,2852,Joiner
2021-12-07,1337,Leaver
2021-12-07,1903,Leaver
2021-12-07,2076,Joiner
2021-12-07,2628,Joiner
2021-12-07,3055,Leaver
2021-12-08,1018,Leaver
2021-12-08,1582,Leaver
2021-12-08,2730,Joiner
2021-12-08,2779,Joiner
2021-12-08,3497,Joiner
2021-12-08,3885,Joiner
2021-12-09,1618,Joiner
2021-12-11,1724,Leaver
2021-12-11,3683,Leaver
2021-12-12,1671,Leaver
2021-12-13,1732,Leaver
2021-12-13,2761,Joiner
2021-12-13,3345,Joiner
2021-12-14,3148,Leaver
2021-12-15,1017,Leaver
2021-12-15,3351,Joiner
2021-12-16,3335,Leaver
2021-12-17,1395,Joiner
2021-12-17,3587,Leaver
2021-12-18,3821,Joiner
2021-12-19,1178,Leaver
2021-12-19,3519,Joiner
2021-12-20,1560,Joiner
2021-12-20,3499,Leaver
2021-12-21,2422,Joiner
2021-12-21,2727,Leaver
2021-12-22,2157,Leaver
2021-12-22,2776,Joiner
2021-12-22,3063,Joiner
2021-12-22,3585,Joiner
2021-12-22,3942,Leaver
2021-12-23,1848,Joiner
2021-12-23,3235,Joiner
2021-12-23,3728,Joiner
2021-12-24,3998,Joiner
2021-12-25,3923,Joiner
2021-12-26,1395,Leaver
2021-12-26,2484,Joiner
2021-12-26,2503,Joiner
2021-12-26,3024,Joiner
2021-12-27,1066,Joiner
2021-12-27,2227,Joiner
2021-12-27,2390,Leaver
2021-12-27,2558,Leaver
2021-12-27,2794,Joiner
2021-12-27,3008,Leaver
2021-12-28,3100,Leaver
2021-12-29,1863,Leaver
2021-12-29,2264,Leaver
2021-12-30,3245,Leaver
2021-12-31,2569,Leaver
2021-12-31,2683,Joiner
2021-12-31,3264,Joiner
2021-12-31,3511,Leaver
2022-01-01,3803,Leaver
2022-01-02,2762,Leaver
2022-01-03,3957,Joiner
2022-01-04,3574,Leaver
2022-01-05,3016,Joiner
2022-01-06,1353,Leaver
2022-01-06,2471,Joiner
2022-01-07,1746,Leaver
2022-01-07,1885,Joiner
2022-01-07,1972,Leaver
2022-01-07,2354,Joiner
2022-01-07,2673,Joiner
2022-01-08,1134,Leaver
2022-01-08,2666,Leaver
2022-01-08,2677,Leaver
2022-01-08,2720,Joiner
2022-01-09,2234,Leaver
2022-01-09,3722,Leaver
2022-01-10,1184,Joiner
2022-01-10,2237,Joiner
2022-01-11,1288,Joiner
2022-01-11,1477,Leaver
2022-01-11,2050,Joiner
2022-01-11,2085,Leaver
2022-01-11,2801,Joiner
2022-01-12,1280,Joiner
2022-01-12,1373,Joiner
2022-01-12,1471,Leaver
2022-01-12,1714,Joiner
2022-01-12,2251,Joiner
2022-01-12,3192,Leaver
2022-01-12,3664,Leaver
2022-01-13,1748,Joiner
2022-01-13,3395,Leaver
2022-01-13,3770,Joiner
2022-01-14,1632,Joiner
2022-01-14,2514,Joiner
2022-01-14,3326,Joiner
2022-01-15,1586,Joiner
2022-01-17,1081,Joiner
2022-01-17,1265,Joiner
2022-01-18,3575,Leaver
2022-01-18,3730,Joiner
2022-01-18,3785,Joiner
2022-01-19,2855,Joiner
2022-01-20,3503,Joiner
2022-01-20,3547,Joiner
2022-01-21,3436,Joiner
2022-01-22,1683,Joiner
2022-01-22,3031,Joiner
2022-01-22,3663,Leaver
2022-01-22,3858,Joiner
2022-01-23,1193,Leaver
2022-01-23,3122,Joiner
2022-01-23,3612,Joiner
2022-01-24,3236,Joiner
2022-01-25,2275,Joiner
2022-01-25,3754,Leaver
2022-01-26,2418,Joiner
2022-01-26,3833,Joiner
2022-01-27,1911,Leaver
2022-01-28,1383,Joiner
2022-01-28,1772,Leaver
2022-01-28,1849,Joiner
2022-01-28,2204,Leaver
2022-01-28,3170,Joiner
2022-01-29,2023,Joiner
2022-01-29,2503,Leaver
2022-01-30,2412,Joiner
2022-01-31,2477,Joiner
2022-02-01,2259,Joiner
2022-02-01,2733,Joiner
2022-02-01,3367,Leaver
2022-02-02,3310,Joiner
2022-02-03,1183,Joiner
2022-02-04,3444,Leaver
2022-02-04,3905,Leaver
2022-02-05,1745,Joiner
2022-02-05,1916,Joiner
2022-02-05,2215,Joiner
2022-02-07,1011,Joiner
2022-02-07,2048,Joiner
2022-02-07,2684,Joiner
2022-02-07,3417,Joiner
2022-02-08,1731,Leaver
2022-02-08,2174,Joiner
2022-02-08,2619,Leaver
2022-02-08,3168,Joiner
2022-02-08,3772,Joiner
2022-02-09,2718,Joiner
2022-02-10,1376,Leaver
2022-02-10,3318,Leaver
2022-02-10,3984,Joiner
2022-02-11,1814,Joiner
2022-02-11,2428,Leaver
2022-02-12,1214,Joiner
2022-02-12,2923,Joiner
2022-02-12,3150,Joiner
2022-02-12,3346,Leaver
2022-02-12,3616,Joiner
2022-02-14,2874,Joiner
2022-02-14,2997,Joiner
2022-02-15,1096,Joiner
2022-02-15,2285,Joiner
2022-02-15,2887,Leaver
2022-02-15,3155,Leaver
2022-02-16,2513,Leaver
2022-02-16,3764,Joiner
2022-02-17,1547,Joiner
2022-02-18,1617,Joiner
2022-02-18,2185,Leaver
2022-02-18,2516,Joiner
2022-02-18,2994,Joiner
2022-02-19,2031,Joiner
2022-02-20,2318,Joiner
2022-02-21,1139,Leaver
2022-02-21,3343,Joiner
2022-02-22,1722,Joiner
2022-02-23,1965,Joiner
2022-02-23,3361,Leaver
2022-02-23,3648,Joiner
2022-02-24,2893,Joiner
2022-02-24,3907,Joiner
2022-02-25,1410,Joiner
2022-02-25,2374,Leaver
2022-02-25,3133,Joiner
2022-02-25,3987,Joiner
2022-02-26,1499,Joiner
2022-02-26,2051,Joiner
2022-02-26,2056,Leaver
2022-02-26,2235,Joiner
2022-02-26,2884,Joiner
2022-02-26,2979,Joiner
2022-02-26,3151,Joiner
2022-02-26,3773,Leaver
2022-02-27,1147,Leaver
2022-02-27,1354,Leaver
2022-02-27,1534,Joiner
2022-02-28,2134,Joiner
2022-02-28,2710,Joiner
2022-02-28,3650,Leaver
2022-02-28,3661,Joiner
2022-03-01,3140,Joiner
2022-03-02,1804,Leaver
2022-03-02,3133,Leaver
2022-03-02,3519,Leaver
2022-03-02,3674,Leaver
2022-03-04,1230,Joiner
2022-03-04,1347,Joiner
2022-03-04,1350,Joiner
2022-03-04,1567,Joiner
2022-03-04,2897,Joiner
2022-03-04,3145,Leaver
2022-03-04,3489,Joiner
2022-03-04,3873,Joiner
2022-03-05,1752,Joiner
2022-03-05,3538,Leaver
2022-03-05,3927,Leaver
2022-03-06,1806,Joiner
2022-03-06,2447,Leaver
2022-03-06,2632,Joiner
2022-03-07,3545,Joiner
2022-03-08,1426,Joiner
2022-03-08,2250,Joiner
2022-03-09,2018,Joiner
2022-03-09,2287,Joiner
2022-03-09,3033,Leaver
2022-03-09,3515,Joiner
2022-03-10,1824,Leaver
2022-03-11,1252,Joiner
2022-03-11,2871,Joiner
2022-03-11,3153,Leaver
2022-03-11,3325,Leaver
2022-03-12,1429,Leaver
2022-03-12,2131,Leaver
2022-03-13,2014,Joiner
2022-03-13,2438,Joiner
2022-03-13,2848,Joiner
2022-03-13,3385,Joiner
2022-03-14,1133,Joiner
2022-03-14,1333,Joiner
2022-03-14,2024,Leaver
2022-03-15,2405,Leaver
2022-03-16,3110,Joiner
2022-03-17,1149,Joiner
2022-03-17,2467,Joiner
2022-03-17,3317,Joiner
2022-03-18,1010,Leaver
2022-03-18,2888,Leaver
2022-03-18,2945,Leaver
2022-03-20,1566,Joiner
2022-03-21,3633,Joiner
2022-03-22,1622,Leaver
2022-03-22,1868,Joiner
2022-03-22,2159,Leaver
2022-03-22,2641,Leaver
2022-03-22,3262,Joiner
2022-03-23,1301,Leaver
2022-03-23,1887,Joiner
2022-03-24,1998,Joiner
2022-03-24,2458,Leaver
2022-03-24,2862,Leaver
2022-03-24,3861,Joiner
2022-03-25,1039,Leaver
2022-03-25,1099,Joiner
2022-03-26,1822,Joiner
2022-03-26,1828,Leaver
2022-03-26,2019,Joiner
2022-03-27,1085,Joiner
2022-03-27,2599,Joiner
2022-03-27,3207,Joiner
2022-03-27,3236,Leaver
2022-03-28,1890,Joiner
2022-03-28,2839,Leaver
2022-03-28,2873,Joiner
2022-03-29,1162,Joiner
2022-03-29,1601,Joiner
2022-03-29,2111,Joiner
2022-03-29,2685,Leaver
2022-03-30,1064,Joiner
2022-03-30,1639,Joiner
2022-03-30,1937,Joiner
2022-03-30,3363,Joiner
2022-03-31,1786,Joiner
2022-03-31,1853,Joiner
2022-03-31,2899,Leaver
2022-04-01,1959,Joiner
2022-04-03,2709,Joiner
2022-04-03,3818,Leaver
2022-04-04,3822,Leaver
2022-04-06,1905,Joiner
2022-04-06,3351,Leaver
2022-04-06,3433,Joiner
2022-04-07,1542,Joiner
2022-04-07,2422,Leaver
2022-04-07,2743,Leaver
2022-04-07,3516,Joiner
2022-04-08,1051,Joiner
2022-04-08,1752,Leaver
2022-04-09,1817,Leaver
2022-04-09,2856,Joiner
2022-04-10,1663,Joiner
2022-04-10,2246,Leaver
2022-04-11,1201,Joiner
2022-04-12,2690,Joiner
2022-04-12,3402,Leaver
2022-04-13,1064,Leaver
2022-04-13,2205,Joiner
2022-04-13,2299,Joiner
2022-04-13,2780,Joiner
2022-04-13,2836,Joiner
2022-04-13,3466,Joiner
2022-04-14,1679,Leaver
2022-04-14,2277,Joiner
2022-04-14,2319,Leaver
2022-04-14,2402,Joiner
2022-04-14,2766,Leaver
2022-04-14,2885,Joiner
2022-04-15,2643,Joiner
2022-04-15,3019,Joiner
2022-04-15,3738,Joiner
2022-04-16,2032,Joiner
2022-04-16,2992,Joiner
2022-04-16,3694,Leaver
2022-04-17,2058,Joiner
2022-04-18,1058,Joiner
2022-04-18,1854,Leaver
2022-04-18,3583,Leaver
2022-04-19,1032,Joiner
2022-04-19,2805,Joiner
2022-04-20,1450,Leaver
2022-04-20,3263,Joiner
2022-04-21,1970,Joiner
